model,oos_r2,rmse,mae,ic,ic_ir,xs_oos_r2,accuracy,precision,recall,f1,long_only_accuracy,n_long_predictions,sharpe_ratio,max_drawdown,total_return,win_rate,win_loss_ratio,n_trades,final_equity,n_periods,window,feature_set,scheme,horizon,train_start,train_end,test_start,test_end,n_train,n_test
OLS,0.0011929236607346,0.0151865874115637,0.0099703383452689,0.0013265882501205,0.4251437794661332,0.0011972542165681,0.5084656084656085,0.5004351610095735,0.3093060785368478,0.382313829787234,0.5004351610095735,1149,1.254006960272194,-0.0287022150181753,2.6018057140689166,0.6031746031746031,0.8035481193738795,266,10260.180571406892,63,20,A,expanding,1,2016-01-04,2023-01-11,2023-01-12,2023-04-20,104313,3780
OLS,0.0014107509736126,0.0146842543860568,0.0098312164074626,0.0680560637946102,0.7282320333410853,0.0014161582647262,0.5277777777777778,0.5176589303733602,0.2818681318681318,0.3649946638207044,0.5176589303733602,991,3.9428726175106097,-0.0210558236838756,9.470746801080733,0.6507936507936508,1.003555344755424,214,10947.074680108071,63,21,A,expanding,1,2016-01-04,2023-04-20,2023-04-21,2023-07-21,108093,3780
OLS,0.0003890591382237,0.0134647389226361,0.0089059621252932,-0.0001657011931633,0.5022663691881994,0.0003960641128033,0.503968253968254,0.4974838245866283,0.3704496788008565,0.4246701442160172,0.4974838245866283,1391,0.7891810320786624,-0.0441500325409012,1.6911678813268385,0.5396825396825397,0.9791801110594192,215,10169.116788132684,63,22,A,expanding,1,2016-01-04,2023-07-21,2023-07-24,2023-10-19,111873,3780
OLS,0.0002051471618981,0.0135392327660533,0.0090381631869102,0.0277904715650766,0.4604401968679288,0.0002087149821993,0.5002645502645503,0.4990494296577947,0.2782193958664546,0.3572643756379721,0.4990494296577947,1052,-1.5267341418383296,-0.0591745503208518,-2.894665434287258,0.4126984126984127,1.0992705098305968,203,9710.533456571276,63,23,A,expanding,1,2016-01-04,2023-10-19,2023-10-20,2024-01-22,115653,3780
OLS,-0.0004577335225441,0.0148806239299805,0.0096259955670898,-0.0129767438396904,-0.1555431605863668,-0.0004566772950114,0.4941798941798941,0.4855570839064649,0.3775401069518717,0.4247894103489771,0.4855570839064649,1454,-0.3436225471344019,-0.0347758680213387,-0.8056506621949899,0.5079365079365079,0.9089137652948645,191,9919.434933780502,63,24,A,expanding,1,2016-01-04,2024-01-22,2024-01-23,2024-04-22,119433,3780
OLS,0.0002309016706473,0.0161649470789896,0.0102616822992426,0.0213327717170999,0.5477186516595679,0.0002326271957536,0.5208994708994709,0.5120593692022264,0.3004899292324442,0.3787307032590051,0.5120593692022264,1078,2.1561423049808077,-0.0473318893133882,5.276190923242052,0.6349206349206349,0.8875701276023757,249,10527.619092324205,63,25,A,expanding,1,2016-01-04,2024-04-22,2024-04-23,2024-07-23,123213,3780
OLS,-0.0002431567483038,0.014901643947103,0.0099455967566121,-0.0108507947002465,-0.2533886826260047,-0.000242355646153,0.5084656084656085,0.5216666666666666,0.3277486910994764,0.402572347266881,0.5216666666666666,1200,-0.0394858716662012,-0.0382432548335881,-0.2477922381693309,0.4603174603174603,1.1641901437025637,183,9975.220776183069,63,26,A,expanding,1,2016-01-04,2024-07-23,2024-07-24,2024-10-21,126993,3780
OLS,-0.0003984277328186,0.0143441840628981,0.0084753974539045,0.0030740249512045,0.6096980185304194,-0.0002655071926429,0.5009416195856874,0.4780439121756487,0.5421618562535371,0.5080880403076107,0.4780439121756487,2004,-0.2999939492962036,-0.0309579447681624,-0.568111782094527,0.5873015873015873,0.6542987829854275,441,9943.188821790549,63,0,A,rolling_9m_3m,1,2016-01-04,2016-09-30,2016-10-03,2016-12-30,11092,3717
OLS,0.0021971045045339,0.0106475827392004,0.0066306045860864,0.0266071617569112,0.5187226666484337,0.0022563401527817,0.518697874630078,0.4993464052287582,0.4275321768326804,0.4606572203798613,0.4993464052287582,1530,2.004785369159638,-0.0154361558037095,2.200432111697337,0.6031746031746031,0.9219193194425216,411,10220.043211169734,63,1,A,rolling_9m_3m,1,2016-04-05,2016-12-30,2017-01-03,2017-04-03,11092,3717
OLS,8.577524487918264e-05,0.0121116402231475,0.0070812321574094,0.036502884692561,0.5993889255394024,0.0001345324116504,0.516545601291364,0.4900074019245004,0.3740112994350282,0.4242230054469721,0.4900074019245004,1351,2.494498191678861,-0.0351730074156597,5.514665807488761,0.6031746031746031,1.0662561274639792,238,10551.466580748876,63,2,A,rolling_9m_3m,1,2016-07-05,2017-04-03,2017-04-04,2017-07-03,11092,3717
OLS,-0.0011461584824845,0.0102999795047131,0.006819921535833,-0.0120159691325945,0.2240427166677851,-0.0011314109376989,0.4958299704062416,0.4899103139013453,0.2354525862068965,0.3180494905385735,0.4899103139013453,892,-3.1004940504047465,-0.0601005351487989,-4.6662087253691915,0.3968253968253968,0.9093132829842152,166,9533.37912746308,63,3,A,rolling_9m_3m,1,2016-10-03,2017-07-03,2017-07-05,2017-10-02,11092,3717
OLS,-0.0002921290331465,0.0116525806550546,0.0074412519005679,0.0204466118877158,0.501091141164772,-0.000131808979255,0.510088781275222,0.4948519948519948,0.4260387811634349,0.4578743673712414,0.4948519948519948,1554,-0.223939537092733,-0.0465513777856349,-0.5125584397705496,0.5079365079365079,0.9236874995767802,198,9948.744156022944,63,4,A,rolling_9m_3m,1,2017-01-03,2017-10-02,2017-10-03,2018-01-02,11092,3717
OLS,0.0005011634772827,0.0129905890392791,0.0089260189605187,0.0158875184373479,-0.4383227906362417,0.0005793167156777,0.4966370729082593,0.4943972835314091,0.7921653971708379,0.6088229144888145,0.4943972835314091,2945,0.5080352152496502,-0.0083575212439911,0.2193647996342251,0.5396825396825397,0.9245617863810904,389,10021.936479963422,63,5,A,rolling_9m_3m,1,2017-04-04,2018-01-02,2018-01-03,2018-04-04,11092,3717
OLS,0.0019083153948218,0.0124220006099795,0.0084666807546215,0.0494270135044535,-0.4023053109534389,0.0019873087467224,0.511164917944579,0.5061162079510704,0.5393807713199348,0.5222193005521957,0.5061162079510704,1962,4.3929237849007805,-0.009190831614146,3.936158526586442,0.6507936507936508,1.1094059200657111,429,10393.615852658644,63,6,A,rolling_9m_3m,1,2017-07-05,2018-04-04,2018-04-05,2018-07-03,11092,3717
OLS,0.0005211385024265,0.0133892556964631,0.008465626493466,-0.0032763971365511,-0.3620396525973147,0.000642706927411,0.5135862254506323,0.5,0.4220132743362831,0.4577084583083383,0.5,1526,2.046484028762652,-0.022519397778497,3.605615824177399,0.5396825396825397,1.2341837297742695,181,10360.56158241774,63,7,A,rolling_9m_3m,1,2017-10-03,2018-07-03,2018-07-05,2018-10-02,11092,3717
OLS,-0.0039105021743179,0.01754941842337,0.0120458358930456,-0.0217752080459851,0.4017908390878095,-0.0037181374557984,0.4934086629001883,0.498932384341637,0.3728723404255319,0.4267884322678843,0.498932384341637,1405,-0.6781698586497836,-0.0632546685655109,-1.9822113253131324,0.4603174603174603,1.039913044802244,258,9801.778867468687,63,8,A,rolling_9m_3m,1,2018-01-03,2018-10-02,2018-10-03,2019-01-03,11092,3717
OLS,-0.0006569354094103,0.0131482943926145,0.0082709003590357,-0.0076390976629136,0.2583615910624423,-0.0005289569582327,0.4966370729082593,0.5019973368841545,0.4017048481619605,0.4462858833974548,0.5019973368841545,1502,-0.0736284755700551,-0.0255723535398439,-0.1140992602343016,0.5714285714285714,0.7409392037715052,343,9988.59007397657,63,9,A,rolling_9m_3m,1,2018-04-05,2019-01-03,2019-01-04,2019-04-04,11092,3717
OLS,-0.0005602790623444,0.0125268131296565,0.0084078746037857,0.0130005371284347,0.6818856928498641,-0.0004583260284993,0.4942157654022061,0.5136035535813437,0.4795230689476412,0.4959785522788204,0.5136035535813437,1801,0.1722508727472131,-0.0293693477727442,0.1912962780171723,0.4603174603174603,1.208192893660731,531,10019.129627801718,63,10,A,rolling_9m_3m,1,2018-07-05,2019-04-04,2019-04-05,2019-07-05,11092,3717
OLS,0.001168254253582,0.0126649613095484,0.0084789361860372,0.0311255322738531,0.669600648532423,0.0013523406388062,0.5063223029324724,0.5007473841554559,0.5467899891186072,0.5227568270481144,0.5007473841554559,2007,4.543845478467085,-0.0053788706983521,3.6156002750956873,0.5873015873015873,1.5336984311702282,235,10361.56002750957,63,11,A,rolling_9m_3m,1,2018-10-03,2019-07-05,2019-07-08,2019-10-03,11092,3717
OLS,-0.004250695969546,0.0113603731651972,0.0074246289145188,0.0152884502984013,0.7075064361822656,-0.0034952022376142,0.5063223029324724,0.4871060171919771,0.5727119595732735,0.5264516129032258,0.4871060171919771,2094,-2.0014040137934215,-0.0108680161777063,-0.9429632699359036,0.5079365079365079,0.694777359747674,256,9905.70367300641,63,12,A,rolling_9m_3m,1,2019-01-04,2019-10-03,2019-10-04,2020-01-03,11092,3717
OLS,-0.0023505813393418,0.0253352431123078,0.0158454743715173,-0.0200799401101604,0.1014304344691448,-0.0005902029876201,0.4769975786924939,0.4353312302839117,0.2273476112026359,0.2987012987012987,0.4353312302839117,951,-2.874887144407394,-0.0250170580333536,-1.968265968429983,0.2702702702702703,1.4439201360919254,174,9803.173403157,63,13,A,rolling_9m_3m,1,2019-04-05,2020-01-03,2020-01-06,2020-04-03,11092,3717
OLS,0.0006811269565497,0.0207060240609539,0.0147754731204057,0.0208851657697393,-0.4429140829285173,0.0014998017016866,0.4942157654022061,0.4913199228437586,0.9812878370941112,0.6547925082629453,0.4913199228437586,3629,0.2466242666018737,-0.0021922914560708,0.040630621718285,0.423728813559322,1.440335169023382,82,10004.063062171828,63,14,A,rolling_9m_3m,1,2019-07-08,2020-04-03,2020-04-06,2020-07-06,11092,3717
OLS,0.0008203626795044,0.0180045654979141,0.0119109235592348,0.0002271348162848,-0.5868889475961601,0.0008745196779345,0.5125100887812752,0.4841584158415841,0.2747191011235955,0.3505376344086021,0.4841584158415841,1010,1.7701761739991264,-0.0618523222814428,6.47525360565262,0.5873015873015873,0.9353983855455414,218,10647.525360565262,63,15,A,rolling_9m_3m,1,2019-10-04,2020-07-06,2020-07-07,2020-10-02,11092,3717
OLS,-0.0021667428085596,0.0175461636552529,0.0114927813712641,0.0013635416876628,-0.2175965497220085,-0.0020796372621427,0.5160075329566854,0.4778761061946903,0.3405963302752293,0.3977234683629059,0.4778761061946903,1243,0.6008026200933978,-0.0367661297493613,1.2887774040004407,0.6031746031746031,0.737214026107642,154,10128.877740400045,63,16,A,rolling_9m_3m,1,2020-01-06,2020-10-02,2020-10-05,2021-01-04,11092,3717
OLS,-0.0083072849625591,0.0168348251186984,0.0119810321440764,-0.0584109874709618,0.1326285590729851,-0.008037622070721,0.4815711595372612,0.4656366542354822,0.4860956618464961,0.4756462585034013,0.4656366542354822,1877,-2.4595977661375183,-0.0679921359420526,-4.908873720242212,0.3968253968253968,0.9775479545838311,495,9509.11262797578,63,17,A,rolling_9m_3m,1,2020-04-06,2021-01-04,2021-01-05,2021-04-06,11092,3717
OLS,-0.0058126375149047,0.0126465650177637,0.0088481815986817,-0.0325649518104333,0.3227771543997577,-0.0048822084786914,0.4766505636070853,0.478045055364643,0.6822888283378746,0.5621912887292322,0.478045055364643,2619,-3.261152629006133,-0.0293294083462372,-2.937491887538468,0.4126984126984127,0.7588915095199916,409,9706.250811246153,63,18,A,rolling_9m_3m,1,2020-07-07,2021-04-06,2021-04-07,2021-07-13,11092,3726
OLS,-0.0027334300610231,0.0119070893987437,0.008509401085805,-0.017441296038889,0.3370623913626331,-0.0025704677118549,0.4891534391534392,0.4790812141099261,0.6386003280481137,0.5474572299039138,0.4790812141099261,2438,-1.1399401834342031,-0.0196251092249083,-0.9834616599982082,0.365079365079365,1.4349911738412675,242,9901.65383400018,63,19,A,rolling_9m_3m,1,2020-10-05,2021-07-13,2021-07-14,2021-10-11,11100,3780
OLS,0.0003883741246268,0.0161956788456926,0.0108547258443261,0.0235657408498052,-0.4170968290883978,0.000459241009896,0.5060846560846561,0.4907714150496924,0.5672866520787746,0.5262623699568637,0.4907714150496924,2113,0.1247292809875914,-0.0275080084860806,0.1400302531661568,0.4603174603174603,1.1992619373472992,471,10014.003025316615,63,20,A,rolling_9m_3m,1,2021-01-05,2021-10-11,2021-10-12,2022-01-10,11163,3780
OLS,-0.0002416607785311,0.0179990849782023,0.0126367951611157,-0.0020122784869696,-0.3272316561842731,-7.659830903938847e-05,0.4965147453083109,0.492902767920511,0.7557127312295974,0.5966494845360825,0.492902767920511,2818,0.5269364479808325,-0.0162045038731475,0.4014352433694634,0.5079365079365079,1.0635523900120638,367,10040.143524336949,63,21,A,rolling_9m_3m,1,2021-04-07,2022-01-10,2022-01-11,2022-04-11,11226,3730
OLS,0.0004445864434964,0.018747463463021,0.0128022616816952,0.0070187870435909,-0.6874620067903444,0.0005029832238349,0.5064171122994653,0.5091627739849084,0.7469688982604111,0.6055555555555555,0.5091627739849084,2783,0.1060002919074922,-0.0273893478615852,0.1073567878648651,0.492063492063492,1.0495332515034634,309,10010.735678786486,63,22,A,rolling_9m_3m,1,2021-07-14,2022-04-11,2022-04-12,2022-07-13,11231,3740
OLS,-0.0032028142425957,0.015101131673164,0.0103323441508959,-0.0051320425363865,-0.6144975026970587,-0.0030685933983398,0.5023809523809524,0.5003436426116838,0.7732342007434945,0.607552680993115,0.5003436426116838,2910,0.5515245061386308,-0.0160715437389084,0.4832857723907846,0.4126984126984127,1.5531258135701285,197,10048.32857723908,63,23,A,rolling_9m_3m,1,2021-10-12,2022-07-13,2022-07-14,2022-10-11,11190,3780
OLS,0.0003844112542482,0.0167014360495329,0.0110196691259248,0.0188494882865217,0.0635677212108953,0.0004303718633352,0.5044973544973544,0.5062287655719139,0.7035676810073452,0.5888035126234906,0.5062287655719139,2649,-1.0721797577362415,-0.0195962350186351,-1.3371227230113414,0.5555555555555556,0.6694078229254394,149,9866.287727698866,63,24,A,rolling_9m_3m,1,2022-01-11,2022-10-11,2022-10-12,2023-01-11,11190,3780
OLS,-0.0042266823604897,0.0152277334825206,0.0099893596410953,-0.0106562603707645,0.2025647207810123,-0.0042013631917634,0.4791005291005291,0.4806064880112835,0.7331898870360409,0.5806176783812567,0.4806064880112835,2836,-3.297993960566913,-0.0373164250582734,-3.1633967948137665,0.4603174603174603,0.680921925920417,161,9683.660320518624,63,25,A,rolling_9m_3m,1,2022-04-12,2023-01-11,2023-01-12,2023-04-20,11240,3780
OLS,0.0013220427967968,0.0146849065984195,0.0098291744177193,0.0351491722036092,-0.4900172580356232,0.0016186098229526,0.5198412698412699,0.5024485798237023,0.2818681318681318,0.3611404435058078,0.5024485798237023,1021,2.311071314701658,-0.0355979256959416,7.2242541528168,0.5555555555555556,1.236688688656221,458,10722.42541528168,63,26,A,rolling_9m_3m,1,2022-07-14,2023-04-20,2023-04-21,2023-07-21,11280,3780
OLS,-0.0022656571034023,0.0134826065542449,0.0089222255420205,0.0042337266904876,-0.5713883305503763,-0.0015469483270802,0.5116402116402117,0.5079710144927536,0.3752676659528908,0.4316502463054187,0.5079710144927536,1380,2.5974675972787487,-0.0150156160180313,4.530516267215612,0.5873015873015873,1.113489839997522,457,10453.05162672156,63,27,A,rolling_9m_3m,1,2022-10-12,2023-07-21,2023-07-24,2023-10-19,11280,3780
OLS,-0.0012484621111146,0.0135490715874569,0.0090397363405691,0.0388630986887218,-0.3124184441824406,-0.0009860189178554,0.5185185185185185,0.5242577842143374,0.3836777954425013,0.4430844553243574,0.5242577842143374,1381,1.4132335077041267,-0.0133383465802087,1.9762795665191568,0.5079365079365079,1.2168723443739509,200,10197.627956651915,63,28,A,rolling_9m_3m,1,2023-01-12,2023-10-19,2023-10-20,2024-01-22,11280,3780
OLS,-0.0040595341909512,0.0149073861242635,0.0096497644728201,-0.013560587117432,-0.3444655690078781,-0.0039902507577103,0.4928571428571429,0.4856444715943799,0.4251336898395721,0.4533789563729683,0.4856444715943799,1637,0.0685078865801087,-0.0298062646922323,0.0578289966375988,0.5238095238095238,0.920423161202877,215,10005.78289966376,63,29,A,rolling_9m_3m,1,2023-04-21,2024-01-22,2024-01-23,2024-04-22,11280,3780
OLS,-1.3841455037688633e-05,0.0161669255446113,0.0102623145814672,-2.041416357304444e-05,-0.5939664251316235,3.5300569898200074e-05,0.5071428571428571,0.4907010014306152,0.3734349482852477,0.4241112828438949,0.4907010014306152,1398,1.8539245762234728,-0.0257173648268947,3.4478298891393644,0.5396825396825397,1.1596827726624963,422,10344.782988913936,63,30,A,rolling_9m_3m,1,2023-07-24,2024-04-22,2024-04-23,2024-07-23,11280,3780
OLS,-0.0006550899500761,0.0149047121260673,0.0099458508240181,-0.0038045350143688,-0.4747209814033689,-0.0005305091392673,0.505026455026455,0.5063497232171931,0.8141361256544503,0.6243726159405741,0.5063497232171931,3071,-0.9264619494073006,-0.0152299536125964,-0.6899042568291436,0.4603174603174603,0.9614588949850768,407,9931.009574317086,63,31,A,rolling_9m_3m,1,2023-10-20,2024-07-23,2024-07-24,2024-10-21,11280,3780
ElasticNet,0.0,0.0129938454677199,0.0089261492638039,,,0.0,0.5055152004304546,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,0,A,expanding,1,2016-01-04,2018-01-02,2018-01-03,2018-04-04,29677,3717
ElasticNet,0.0003439474768126,0.0124317316652704,0.0084744087073246,0.0187771218745455,0.1726619820455104,0.0003503150285282,0.4974441754102771,0.4942528735632184,0.6306355241716458,0.5541766109785203,0.4942528735632184,2349,-0.4282639761489162,-0.0278261282056372,-0.3864343708552264,0.492063492063492,0.9585073448909864,143,9961.356562914478,63,1,A,expanding,1,2016-01-04,2018-04-04,2018-04-05,2018-07-03,33394,3717
ElasticNet,0.0,0.0133927458890088,0.0084649935568596,,,0.0,0.5135862254506323,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,2,A,expanding,1,2016-01-04,2018-07-03,2018-07-05,2018-10-02,37111,3717
ElasticNet,0.0,0.0175152052144042,0.0120146775739501,,,0.0,0.4942157654022061,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,3,A,expanding,1,2016-01-04,2018-10-02,2018-10-03,2019-01-03,40828,3717
ElasticNet,0.0,0.0131439777292449,0.008255148474941,,,0.0,0.4950228679042238,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,4,A,expanding,1,2016-01-04,2019-01-03,2019-01-04,2019-04-04,44545,3717
ElasticNet,0.0,0.0125233053480329,0.0084066260470673,,,0.0,0.4810330912025827,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,5,A,expanding,1,2016-01-04,2019-04-04,2019-04-05,2019-07-05,48262,3717
ElasticNet,-0.0030076661468303,0.0126914085602078,0.0085038737062318,-0.0178139206839334,0.1955273874620984,-0.002870248899939,0.4950228679042238,0.4879107253564786,0.4281828073993471,0.456099681251811,0.4879107253564786,1613,-1.2309415615607329,-0.0259881915936046,-1.402991004057863,0.4126984126984127,1.1608989101716094,647,9859.700899594214,63,6,A,expanding,1,2016-01-04,2019-07-05,2019-07-08,2019-10-03,51979,3717
ElasticNet,0.0018495753793603,0.0113258165938174,0.0074037591864438,0.0332859788545861,0.3727791860325233,0.0019322710407467,0.5230024213075061,0.5040485829959515,0.2796181920269511,0.3596966413867822,0.5040485829959515,988,3.25888485376629,-0.0170004644103708,4.938515352793216,0.6190476190476191,1.0604001982479423,376,10493.851535279322,63,7,A,expanding,1,2016-01-04,2019-10-03,2019-10-04,2020-01-03,55696,3717
ElasticNet,0.0010225765528867,0.0252925775038834,0.0157911593759214,-0.0042290507896852,0.2495876867578228,0.0014630773897778,0.5049771320957762,0.4952189229994967,0.5403624382207578,0.5168067226890757,0.4952189229994967,1987,0.3907359885812396,-0.0448238187984143,0.542842991528425,0.4285714285714285,1.4264020196035925,520,10054.284299152843,63,8,A,expanding,1,2016-01-04,2020-01-03,2020-01-06,2020-04-03,59413,3717
ElasticNet,0.0008331295284372,0.0207044492440018,0.0147820131073296,0.0148252683604714,0.439138204013792,0.0011131019836446,0.4960990045735808,0.4875222816399287,0.6020913593835994,0.5387835508495444,0.4875222816399287,2244,0.6483253364142556,-0.0330937720650337,1.4295883175635238,0.4444444444444444,1.4295473041245703,539,10142.958831756352,63,9,A,expanding,1,2016-01-04,2020-04-03,2020-04-06,2020-07-06,63130,3717
ElasticNet,0.0022232170394488,0.0179919217980158,0.0118777242108113,0.0294566449059676,0.7361683017375407,0.0022578876787219,0.5170836696260425,0.4945691527878349,0.3837078651685393,0.4321417273014868,0.4945691527878349,1381,0.5050652637254948,-0.0711049930582262,1.2629600089989257,0.5873015873015873,0.7674167713757851,417,10126.296000899893,63,10,A,expanding,1,2016-01-04,2020-07-06,2020-07-07,2020-10-02,66847,3717
ElasticNet,-0.0024420312128079,0.0175485733958294,0.011481342634321,-0.0043743911718142,0.4476850104764366,-0.0023906390851557,0.521926284638149,0.48661800486618,0.3440366972477064,0.4030903594222371,0.48661800486618,1233,1.9535455032131168,-0.0291232563006199,5.02128602432852,0.4761904761904761,1.5782434925046016,371,10502.128602432853,63,11,A,expanding,1,2016-01-04,2020-10-02,2020-10-05,2021-01-04,70564,3717
ElasticNet,-0.002599433595239,0.0167871079914822,0.0119230725479419,-0.0472214696857498,0.1065937856138471,-0.002577121384145,0.4912563895614743,0.4644766997708174,0.3381535038932147,0.3913743160605085,0.4644766997708174,1309,-2.1904451184607,-0.0914365141225748,-6.506498870665512,0.4285714285714285,0.891666553145901,367,9349.350112933447,63,12,A,expanding,1,2016-01-04,2021-01-04,2021-01-05,2021-04-06,74281,3717
ElasticNet,0.0,0.0126099695288153,0.0088038400388474,,,0.0,0.5075147611379496,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,13,A,expanding,1,2016-01-04,2021-04-06,2021-04-07,2021-07-13,77998,3726
ElasticNet,0.0,0.0118908490869366,0.0084952574779541,,,0.0,0.5161375661375661,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,14,A,expanding,1,2016-01-04,2021-07-13,2021-07-14,2021-10-11,81723,3780
ElasticNet,0.0,0.0161988247533614,0.0108582016843033,,,0.0,0.5164021164021164,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,15,A,expanding,1,2016-01-04,2021-10-11,2021-10-12,2022-01-10,85503,3780
ElasticNet,0.0,0.0179969105358581,0.0126292050417291,,,0.0,0.5072386058981233,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,16,A,expanding,1,2016-01-04,2022-01-10,2022-01-11,2022-04-11,89283,3730
ElasticNet,0.0,0.0187516322871773,0.0128053649570984,,,0.0,0.4927807486631016,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,17,A,expanding,1,2016-01-04,2022-04-11,2022-04-12,2022-07-13,93014,3740
ElasticNet,-0.0034095451235978,0.0151026875447164,0.0103052844385992,-0.0214707791111712,-0.149153968603563,-0.0033373855244065,0.5,0.4974283614988978,0.3595326606479023,0.4173859432799013,0.4974283614988978,1361,-2.4688982107715125,-0.0942114670685968,-5.669947325112701,0.4603174603174603,0.7493708244630133,552,9433.00526748873,63,18,A,expanding,1,2016-01-04,2022-07-13,2022-07-14,2022-10-11,96753,3780
ElasticNet,-0.002059988700757,0.0167218439256761,0.0110336109617609,0.005237633692664,0.3438974633857398,-0.0020167228864433,0.4902116402116402,0.4917517674783975,0.3284365162644281,0.3938345391632589,0.4917517674783975,1273,0.1307104212480929,-0.0722393596645846,0.2121042669134709,0.4285714285714285,1.3664313528165015,534,10021.210426691348,63,19,A,expanding,1,2016-01-04,2022-10-11,2022-10-12,2023-01-11,100533,3780
ElasticNet,0.0026656204310775,0.0151753873064658,0.0099707638859701,0.0322400757945959,0.3529379370241304,0.0027001084422066,0.5164021164021164,0.5133735979292493,0.3200645508337816,0.3943008614976805,0.5133735979292493,1159,0.8239047677831695,-0.0538138225210647,2.025465080236577,0.6031746031746031,0.7647292402636215,478,10202.546508023655,63,20,A,expanding,1,2016-01-04,2023-01-11,2023-01-12,2023-04-20,104313,3780
ElasticNet,0.0052097582505077,0.014656295569254,0.009816890017871,0.0832608519177126,0.5871233569303371,0.0052423346869102,0.5328042328042328,0.5274390243902439,0.2851648351648351,0.3701854493580599,0.5274390243902439,984,4.910770613322259,-0.0172706851111603,16.058998292342388,0.6825396825396826,1.1841616086575415,411,11605.899829234238,63,21,A,expanding,1,2016-01-04,2023-04-20,2023-04-21,2023-07-21,108093,3780
ElasticNet,0.0,0.0134673589770388,0.0089053108730158,,,0.0,0.5058201058201058,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,22,A,expanding,1,2016-01-04,2023-07-21,2023-07-24,2023-10-19,111873,3780
ElasticNet,0.0,0.0135406217473543,0.0090399149911816,,,0.0,0.5007936507936508,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,23,A,expanding,1,2016-01-04,2023-10-19,2023-10-20,2024-01-22,115653,3780
ElasticNet,0.0,0.0148772194185006,0.009623285723104,,,0.0,0.4947089947089947,0.4947089947089947,1.0,0.6619469026548672,0.4947089947089947,3780,-2.016064515096735,0.0,-0.0499999999999944,0.5172413793103449,1.82592897206442e-14,1,9995.0,63,24,A,expanding,1,2016-01-04,2024-01-22,2024-01-23,2024-04-22,119433,3780
ElasticNet,0.0,0.0161668136588863,0.0102617112169312,,,0.0,0.514021164021164,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,25,A,expanding,1,2016-01-04,2024-04-22,2024-04-23,2024-07-23,123213,3780
ElasticNet,0.0,0.0148998325597913,0.0099460875485008,,,0.0,0.4947089947089947,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,26,A,expanding,1,2016-01-04,2024-07-23,2024-07-24,2024-10-21,126993,3780
ElasticNet,0.0,0.0143413273561455,0.00846903966658,,,0.0,0.4753833736884584,0.4753833736884584,1.0,0.6444201312910285,0.4753833736884584,3717,-2.0160645150967476,0.0,-0.0499999999999944,0.4915254237288136,1.9549857057581564e-14,1,9995.0,63,0,A,rolling_9m_3m,1,2016-01-04,2016-09-30,2016-10-03,2016-12-30,11092,3717
ElasticNet,0.0013861445711764,0.0106519087485123,0.0066337819881656,-0.0053864563463002,0.0921570618467266,0.0014059939879981,0.5170836696260425,0.492,0.1376608841634023,0.2151289899431569,0.492,500,1.7634837394538465,-0.0588077904615229,5.832576305582093,0.5238095238095238,1.233539141727177,64,10583.25763055821,63,1,A,rolling_9m_3m,1,2016-04-05,2016-12-30,2017-01-03,2017-04-03,11092,3717
ElasticNet,-0.0001475304276223,0.0121130531191183,0.0070849048748658,-0.0178758836546453,-0.3654674913577073,8.716998926217023e-05,0.510088781275222,0.4672657252888318,0.2056497175141242,0.2856021969399764,0.4672657252888318,779,0.93147672354005,-0.0347012135809871,2.981370404103001,0.492063492063492,1.2417029971667386,126,10298.1370404103,63,2,A,rolling_9m_3m,1,2016-07-05,2017-04-03,2017-04-04,2017-07-03,11092,3717
ElasticNet,7.531020404849542e-06,0.010294043106965,0.0068169022280543,0.0284911047164463,0.2523755326414387,7.531530319182522e-06,0.5138552596179715,0.5197421434327155,0.3475215517241379,0.4165321278656764,0.5197421434327155,1241,1.0988819834321015,-0.0287296654132511,1.4718814707674444,0.5396825396825397,1.0189046566008213,332,10147.188147076744,63,3,A,rolling_9m_3m,1,2016-10-03,2017-07-03,2017-07-05,2017-10-02,11092,3717
ElasticNet,0.0,0.0116508789993126,0.0074422593033383,,,0.0,0.51439332795265,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,4,A,rolling_9m_3m,1,2017-01-03,2017-10-02,2017-10-03,2018-01-02,11092,3717
