n_periods,mean_return,annualized_return,annualized_vol,sharpe,max_drawdown,total_return,win_rate,strategy,top_n,bottom_n,effective_spread_fraction,short_fee_bps_annual,horizon,rebalance_every,avg_turnover,avg_spread_cost,avg_short_fee_cost,model,feature_set,scheme,cost_scheme,hurdle_bps
341,0.0054469612367606,0.3149279611827618,0.3065730233348702,1.0272526843914946,-0.4764471101864772,3.657176349414956,0.6011730205278593,long_flat_hurdle,,,0.25,,5,5,0.4983158736698226,6.225893679914817e-05,,OLS,repr_grid_raw,expanding,25pct_spread,10.0
404,0.0022348386838854,0.11908366633205,0.2521681662819796,0.4722390938072977,-0.4090270600571269,0.9148117966119202,0.5198019801980198,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.856435643564356,0.0001392326732673,9.920634920634922e-05,OLS,repr_grid_raw,rolling_9m_3m,15pct_spread,
404,0.0046373409554172,0.2626109120969846,0.214090746401116,1.2266336425627766,-0.289583150874608,4.39897105015205,0.5841584158415841,long_flat_hurdle,,,0.15,,5,5,0.7397201924794263,5.547901443595699e-05,,OLS,repr_grid_raw,rolling_9m_3m,15pct_spread,10.0
404,0.0021420169017072,0.1138719548757329,0.2521644056921768,0.4515782255753385,-0.4131623384858523,0.8444176288017928,0.5198019801980198,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.856435643564356,0.0002320544554455,9.920634920634922e-05,OLS,repr_grid_raw,rolling_9m_3m,25pct_spread,
404,0.0046003549457932,0.2602702788386986,0.2140876553074166,1.2157182928878665,-0.2907296538911886,4.319220824978155,0.5841584158415841,long_flat_hurdle,,,0.25,,5,5,0.7397201924794263,9.24650240599283e-05,,OLS,repr_grid_raw,rolling_9m_3m,25pct_spread,10.0
341,0.0049845206624555,0.2847906784778184,0.3152532033322714,0.9033712440271512,-0.4544768760330348,2.9431105924410383,0.5249266862170088,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.7927663734115344,0.0001344574780058,9.92063492063492e-05,ElasticNet,repr_grid_raw,expanding,15pct_spread,
341,0.0059936153292317,0.3514479096007359,0.2640373428311608,1.3310538041032698,-0.3175246450239422,5.049248755852817,0.6422287390029325,long_flat_hurdle,,,0.15,,5,5,0.9848506058316742,7.386379543737556e-05,,ElasticNet,repr_grid_raw,expanding,15pct_spread,10.0
341,0.0048948823437849,0.2790277825326368,0.3152632507324167,0.8850628225281635,-0.4567692813304487,2.824689377126813,0.5249266862170088,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.7927663734115344,0.0002240957966764,9.92063492063492e-05,ElasticNet,repr_grid_raw,expanding,25pct_spread,
341,0.0059443727989401,0.3481178653872232,0.2640442950258059,1.318407070121324,-0.318910594451595,4.948916538763266,0.6422287390029325,long_flat_hurdle,,,0.25,,5,5,0.9848506058316742,0.0001231063257289,,ElasticNet,repr_grid_raw,expanding,25pct_spread,10.0
404,0.0037973127418898,0.2104862107408089,0.2408726580792119,0.8738484991168644,-0.3290629314100055,2.70312347201123,0.5717821782178217,long_short_decile,6.0,6.0,0.15,50.0,5,5,0.4092409240924092,3.06930693069307e-05,9.920634920634922e-05,ElasticNet,repr_grid_raw,rolling_9m_3m,15pct_spread,
404,0.0004793159374948,0.0244457509437083,0.1754733192699831,0.1393132075315459,-0.3489280464891294,0.0692627163384851,0.1856435643564356,long_flat_hurdle,,,0.15,,5,5,0.2108787840415187,1.5815908803113907e-05,,ElasticNet,repr_grid_raw,rolling_9m_3m,15pct_spread,10.0
404,0.0037768506956852,0.209243200334191,0.2408551669789937,0.8687511377011077,-0.3292893522290359,2.6727959838946043,0.5693069306930693,long_short_decile,6.0,6.0,0.25,50.0,5,5,0.4092409240924092,5.115511551155116e-05,9.920634920634922e-05,ElasticNet,repr_grid_raw,rolling_9m_3m,25pct_spread,
404,0.0004687719982927,0.0239017480201657,0.1754616265842043,0.1362220816338737,-0.3496511288821591,0.0647311613408774,0.1831683168316831,long_flat_hurdle,,,0.25,,5,5,0.2108787840415187,2.635984800518984e-05,,ElasticNet,repr_grid_raw,rolling_9m_3m,25pct_spread,10.0
341,0.0048438683131406,0.2757593836169973,0.2632510895249493,1.047514690687966,-0.2346441230661198,3.1463561707230987,0.5747800586510264,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.3861192570869987,0.00017892228739,9.92063492063492e-05,XGBoost,repr_grid_raw,expanding,15pct_spread,
341,0.0036875371598982,0.2038322923211428,0.3797015505709983,0.5368223859360548,-0.4255451903401511,1.2309751949537096,0.252199413489736,long_flat_hurdle,,,0.15,,5,5,0.5236112738330099,3.927084553747574e-05,,XGBoost,repr_grid_raw,expanding,15pct_spread,10.0
341,0.0047245867882139,0.268149095446921,0.2632384441116419,1.018654765081336,-0.2354628486596971,2.981718881664007,0.5747800586510264,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.3861192570869987,0.0002982038123167,9.92063492063492e-05,XGBoost,repr_grid_raw,expanding,25pct_spread,
341,0.0036613565962065,0.2022506903210899,0.3796868344751756,0.5326776489383733,-0.427205677361988,1.2112246859262807,0.252199413489736,long_flat_hurdle,,,0.25,,5,5,0.5236112738330099,6.545140922912623e-05,,XGBoost,repr_grid_raw,expanding,25pct_spread,10.0
404,0.0018038441025148,0.0950848448311822,0.2430283696352347,0.3912499802961139,-0.531407074575173,0.6345794882361562,0.5173267326732673,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.2186468646864683,0.0001663985148514,9.920634920634922e-05,XGBoost,repr_grid_raw,rolling_9m_3m,15pct_spread,
404,0.0042948407166302,0.2410979956958709,0.2905415961798369,0.8298226445573675,-0.6094821657682784,3.0652107791243655,0.4084158415841584,long_flat_hurdle,,,0.15,,5,5,0.8088577003932302,6.0664327529492264e-05,,XGBoost,repr_grid_raw,rolling_9m_3m,15pct_spread,10.0
404,0.0016929117592805,0.0889899465924166,0.2430325564455157,0.3661647142833182,-0.537869996505151,0.56296687505234,0.5123762376237624,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.2186468646864683,0.0002773308580858,9.920634920634922e-05,XGBoost,repr_grid_raw,rolling_9m_3m,25pct_spread,
404,0.0042543978316105,0.2385815614022473,0.2905401648459458,0.8211655057356743,-0.6115735774185501,2.9994860156201337,0.400990099009901,long_flat_hurdle,,,0.25,,5,5,0.8088577003932302,0.0001011072125491,,XGBoost,repr_grid_raw,rolling_9m_3m,25pct_spread,10.0
341,-2.2838663335617064e-05,-0.0011504195362441,0.2668061614695325,-0.0043118177253022,-0.7222902738306258,-0.2189489603297378,0.501466275659824,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.7067448680351909,0.0001279692082111,9.92063492063492e-05,OLS,repr_bkm,expanding,15pct_spread,
341,0.0057018809630064,0.3318362287219956,0.3210768987647365,1.0335101341723834,-0.4760326752947539,3.959318855182649,0.6099706744868035,long_flat_hurdle,,,0.15,,5,5,0.5023830302814738,3.766039882536273e-05,,OLS,repr_bkm,expanding,15pct_spread,10.0
341,-0.0001081514688097,-0.005436298364269,0.2667990658793912,-0.020376002241052,-0.724612215226425,-0.2413667539762847,0.4985337243401759,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.7067448680351909,0.0002132820136852,9.92063492063492e-05,OLS,repr_bkm,expanding,25pct_spread,
341,0.0056767740304561,0.3301615250110663,0.3210650382394829,1.0283322245905775,-0.4764471101864777,3.9173130289945934,0.6099706744868035,long_flat_hurdle,,,0.25,,5,5,0.5023830302814738,6.276733137560456e-05,,OLS,repr_bkm,expanding,25pct_spread,10.0
404,0.0017561397276513,0.0924597614324453,0.2307097281183157,0.4007623006908009,-0.4055910835354056,0.6445479228064135,0.5148514851485149,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.9686468646864683,0.0001476485148514,9.920634920634922e-05,OLS,repr_bkm,rolling_9m_3m,15pct_spread,
404,0.0051735120311878,0.2970245584532798,0.2024562085064749,1.4671052107734224,-0.2754705150729439,5.830347135707571,0.5866336633663366,long_flat_hurdle,,,0.15,,5,5,0.780620544300388,5.8546540822529106e-05,,OLS,repr_bkm,rolling_9m_3m,15pct_spread,10.0
404,0.001657707384417,0.087062690214765,0.2307055026371084,0.3773758719214929,-0.410080522734249,0.5804897410829295,0.5148514851485149,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.9686468646864683,0.0002460808580858,9.920634920634922e-05,OLS,repr_bkm,rolling_9m_3m,25pct_spread,
404,0.0051344810039728,0.2944886637965085,0.2024499880897579,1.454624258441272,-0.2757400528357388,5.7240219544201745,0.5841584158415841,long_flat_hurdle,,,0.25,,5,5,0.780620544300388,9.757756803754852e-05,,OLS,repr_bkm,rolling_9m_3m,25pct_spread,10.0
341,0.0041479868771609,0.2319843324458996,0.2795693106483352,0.8297918391253905,-0.4005016008681052,2.17309453571298,0.5454545454545454,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.959921798631476,0.0001469574780058,9.92063492063492e-05,ElasticNet,repr_bkm,expanding,15pct_spread,
341,0.0074302745828522,0.4522316266295614,0.3160642957778928,1.4308216165844847,-0.36652893157674,7.920470873675544,0.5865102639296188,long_flat_hurdle,,,0.15,,5,5,0.799102951326262,5.9918975015158805e-05,,ElasticNet,repr_bkm,expanding,15pct_spread,10.0
341,0.004050015225157,0.2259407811992215,0.2795713089837592,0.808168699501088,-0.406844463987965,2.069098150342662,0.5425219941348973,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.959921798631476,0.0002449291300097,9.92063492063492e-05,ElasticNet,repr_bkm,expanding,25pct_spread,
341,0.0073903285995088,0.4493322858333308,0.3160779099759295,1.4215871203006534,-0.3673504750455576,7.800224578852568,0.5865102639296188,long_flat_hurdle,,,0.25,,5,5,0.799102951326262,9.9864958358598e-05,,ElasticNet,repr_bkm,expanding,25pct_spread,10.0
404,0.0029274632632303,0.1587346653139731,0.2039488561178146,0.7783062299808992,-0.249331602303823,1.7848766728828886,0.5594059405940595,long_short_decile,6.0,6.0,0.15,50.0,5,5,0.1105610561056105,8.292079207920792e-06,9.920634920634922e-05,ElasticNet,repr_bkm,rolling_9m_3m,15pct_spread,
404,0.0025536689340107,0.1371678834752179,0.2671899964438763,0.5133720771766627,-0.2996710358036417,1.1334667725318832,0.0965346534653465,long_flat_hurdle,,,0.15,,5,5,0.0455975303757635,3.419814778182266e-06,,ElasticNet,repr_bkm,rolling_9m_3m,15pct_spread,10.0
404,0.002921935210425,0.1584128119373533,0.2039294677236147,0.7768019683749184,-0.249331602303823,1.7787368160063912,0.5594059405940595,long_short_decile,6.0,6.0,0.25,50.0,5,5,0.1105610561056105,1.3820132013201318e-05,9.920634920634922e-05,ElasticNet,repr_bkm,rolling_9m_3m,25pct_spread,
404,0.0025513890574919,0.1370375564677677,0.2671891675748595,0.5128858991986393,-0.2997793271629647,1.1315067301634554,0.0965346534653465,long_flat_hurdle,,,0.25,,5,5,0.0455975303757635,5.699691296970444e-06,,ElasticNet,repr_bkm,rolling_9m_3m,25pct_spread,10.0
341,0.001485685521322,0.0776933632160536,0.2505919375719616,0.3100393570872277,-0.4477656046499463,0.3475874750788792,0.501466275659824,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.8856304985337244,0.0001413856304985,9.92063492063492e-05,XGBoost,repr_bkm,expanding,15pct_spread,
341,0.0016670800107304,0.0875754659543621,0.3435201151028305,0.254935481516554,-0.6279622453864556,0.1778823319671922,0.1319648093841642,long_flat_hurdle,,,0.15,,5,5,0.3483147641591664,2.6123607311937475e-05,,XGBoost,repr_bkm,expanding,15pct_spread,10.0
341,0.0013914284343229,0.0725931801003525,0.2505916026102144,0.2896872015830013,-0.4543526180585951,0.3049673126757419,0.4956011730205278,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.8856304985337244,0.0002356427174975,9.92063492063492e-05,XGBoost,repr_bkm,expanding,25pct_spread,
341,0.0016496642725224,0.0866228410551208,0.3435205494937551,0.2521620356708691,-0.6286942927109893,0.1708594605259032,0.1319648093841642,long_flat_hurdle,,,0.25,,5,5,0.3483147641591664,4.353934551989581e-05,,XGBoost,repr_bkm,expanding,25pct_spread,10.0
404,0.0022971913629352,0.1225980263046162,0.2314412187825194,0.5297156096460894,-0.3301313459122285,1.0457915267401647,0.5247524752475248,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.229372937293729,0.000167202970297,9.920634920634922e-05,XGBoost,repr_bkm,rolling_9m_3m,15pct_spread,
404,0.0062076789913229,0.3660179919567639,0.3434991381500041,1.065557235246762,-0.4075919620647139,6.722558945944894,0.3935643564356436,long_flat_hurdle,,,0.15,,5,5,0.7094796622314136,5.3210974667356014e-05,,XGBoost,repr_bkm,rolling_9m_3m,15pct_spread,10.0
404,0.0021857227160705,0.1163229568551202,0.2314252704594694,0.5026372298244434,-0.3368307939595113,0.9558679489649062,0.5247524752475248,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.229372937293729,0.0002786716171617,9.920634920634922e-05,XGBoost,repr_bkm,rolling_9m_3m,25pct_spread,
404,0.0061722050082114,0.3635928835921196,0.3434835423920456,1.058545283014234,-0.4088493073978883,6.6133669746951025,0.3935643564356436,long_flat_hurdle,,,0.25,,5,5,0.7094796622314136,8.86849577789267e-05,,XGBoost,repr_bkm,rolling_9m_3m,25pct_spread,10.0
1638,-3.2960927960925847e-06,-0.0008302718869194,0.2261055265986719,-0.003672054811792,-0.391526983489253,-0.1574022870105903,0.4963369963369963,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.6471306471306472,4.852716727716728e-05,1.984126984126984e-05,FFNN,A,expanding,15pct_spread,
1638,0.0002298877913854,0.0596355895267266,0.134011650867772,0.4450030213087105,-0.2746390607482943,0.3746345517220442,0.1135531135531135,long_flat_hurdle,,,0.15,,1,1,0.0204462204462204,1.533466533466533e-06,,FFNN,A,expanding,15pct_spread,10.0
1638,-3.564753764753744e-05,-0.0089431099654946,0.2261183278756882,-0.039550575353676,-0.3982918551284607,-0.200915304480302,0.4951159951159951,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.6471306471306472,8.087861212861212e-05,1.984126984126984e-05,FFNN,A,expanding,25pct_spread,
1638,0.0002288654803631,0.0593627014333897,0.1340081220000468,0.4429783847979677,-0.2748863316761051,0.372338512446835,0.1135531135531135,long_flat_hurdle,,,0.25,,1,1,0.0204462204462204,2.5557775557775552e-06,,FFNN,A,expanding,25pct_spread,10.0
2016,-4.060011574074096e-05,-0.0101792737693662,0.2272327929737196,-0.0447966758501423,-0.5433234236556267,-0.2506137559546394,0.5009920634920635,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.8738425925925926,6.553819444444444e-05,1.984126984126983e-05,FFNN,A,rolling_9m_3m,15pct_spread,
2016,0.0005188269851936,0.1396378028597675,0.1446227528869193,0.9655313570814854,-0.1661395124125477,1.6173061021822908,0.1691468253968254,long_flat_hurdle,,,0.15,,1,1,0.1090946220942194,8.182096657066459e-06,,FFNN,A,rolling_9m_3m,15pct_spread,10.0
2016,-8.429224537037064e-05,-0.021018507511692,0.2272342227688727,-0.0924971038938562,-0.5693348011006867,-0.3138161413169091,0.4995039682539682,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.8738425925925926,0.000109230324074,1.984126984126983e-05,FFNN,A,rolling_9m_3m,25pct_spread,
2016,0.0005133722540889,0.1380731487257125,0.1446080247440951,0.9548097276762684,-0.1665782369844717,1.588734343504968,0.1691468253968254,long_flat_hurdle,,,0.25,,1,1,0.1090946220942194,1.3636827761777431e-05,,FFNN,A,rolling_9m_3m,25pct_spread,10.0
1638,-0.0002848156288156,-0.0692678658411135,0.1588459909914216,-0.436069336146194,-0.5533838781128823,-0.4222646726944635,0.478021978021978,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.2407407407407405,9.305555555555558e-05,1.984126984126984e-05,FFNN,B,expanding,15pct_spread,
1638,1.0622684172088987e-05,0.0026804882952871,0.0419401058809623,0.0639122920408231,-0.1070041481089965,0.0117096188906464,0.0231990231990232,long_flat_hurdle,,,0.15,,1,1,0.0378230235373092,2.8367267652981936e-06,,FFNN,B,expanding,15pct_spread,10.0
1638,-0.0003468526658526,-0.0837096916018677,0.1588557065835004,-0.5269542618405514,-0.5903987206231531,-0.4781154160265195,0.4725274725274725,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.2407407407407405,0.0001550925925925,1.984126984126984e-05,FFNN,B,expanding,25pct_spread,
1638,8.731532995223516e-06,0.0022027592259474,0.0419344235418672,0.0525286635632,-0.1073695616761109,0.0085814534126666,0.0231990231990232,long_flat_hurdle,,,0.25,,1,1,0.0378230235373092,4.727877942163656e-06,,FFNN,B,expanding,25pct_spread,10.0
2016,0.0001803604497354,0.0464952616217917,0.1405736562515623,0.3307537333921697,-0.3150745793955276,0.3293098879465383,0.5114087301587301,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.5403439153439151,0.0001155257936507,1.984126984126983e-05,FFNN,B,rolling_9m_3m,15pct_spread,
2016,0.0003298028267101,0.0866467847877243,0.1970753431741523,0.4396632444838926,-0.5371826568891203,0.6633945273516948,0.3849206349206349,long_flat_hurdle,,,0.15,,1,1,0.5279189039757294,3.95939177981797e-05,,FFNN,B,rolling_9m_3m,15pct_spread,10.0
2016,0.0001033432539682,0.0263831878238143,0.1405937321179419,0.187655505166346,-0.3438940957253455,0.1381229655911431,0.5044642857142857,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.5403439153439151,0.0001925429894179,1.984126984126983e-05,FFNN,B,rolling_9m_3m,25pct_spread,
2016,0.0003034068815113,0.0794449107327857,0.1970591294653054,0.4031526524467516,-0.5417686912816024,0.5772444412478346,0.3844246031746032,long_flat_hurdle,,,0.25,,1,1,0.5279189039757294,6.598986299696617e-05,,FFNN,B,rolling_9m_3m,25pct_spread,10.0
1638,-0.0001856234228734,-0.0457040586344662,0.1453070756523242,-0.3145342952453479,-0.5470515865344272,-0.3112220373979381,0.4975579975579975,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.3091168091168088,9.81837606837607e-05,1.984126984126984e-05,FFNN,C,expanding,15pct_spread,
1638,-2.2809727309727555e-05,-0.0057316280235324,0.038534395459377,-0.1487405720319324,-0.1053004078684913,-0.0413576886727116,0.0128205128205128,long_flat_hurdle,,,0.15,,1,1,0.0172975172975172,1.2973137973137974e-06,,FFNN,C,expanding,15pct_spread,10.0
1638,-0.0002510792633292,-0.0613193174868402,0.1453193962864385,-0.4219623742860449,-0.5594348329169139,-0.3812766521627541,0.4945054945054945,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.3091168091168088,0.0001636396011396,1.984126984126984e-05,FFNN,C,expanding,25pct_spread,
1638,-2.3674603174603435e-05,-0.005948308963124,0.0385506290195384,-0.1542986227308843,-0.105930623764325,-0.0427189340464349,0.0128205128205128,long_flat_hurdle,,,0.25,,1,1,0.0172975172975172,2.162189662189662e-06,,FFNN,C,expanding,25pct_spread,10.0
2016,-0.0005527896825396,-0.1300691183124622,0.1480273488012487,-0.8786830228723587,-0.7340208388947325,-0.699521837538216,0.4697420634920635,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.6213624338624335,0.0001216021825396,1.984126984126983e-05,FFNN,C,rolling_9m_3m,15pct_spread,
2016,0.000358940416636,0.0946522744536033,0.1740171731028775,0.5439249056048377,-0.3033254005652354,0.8268973615890054,0.4007936507936508,long_flat_hurdle,,,0.15,,1,1,0.6106472940443352,4.5798547053325136e-05,,FFNN,C,rolling_9m_3m,15pct_spread,10.0
2016,-0.0006338578042328,-0.1476711153664021,0.1480204778563406,-0.9976397692062744,-0.7683003500733048,-0.7448531047763813,0.4593253968253968,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.6213624338624335,0.0002026703042328,1.984126984126983e-05,FFNN,C,rolling_9m_3m,25pct_spread,
2016,0.0003284080519338,0.0862650393781558,0.1740158547656656,0.4957309177047267,-0.3080750077276391,0.7178613182946316,0.3988095238095238,long_flat_hurdle,,,0.25,,1,1,0.6106472940443352,7.633091175554191e-05,,FFNN,C,rolling_9m_3m,25pct_spread,10.0
1638,4.8097273097274376e-06,0.0012127831947259,0.1606852104326207,0.0075475719978255,-0.4197569951449643,-0.0729714947204582,0.4963369963369963,long_short_decile,6.0,6.0,0.15,50.0,1,1,2.792022792022791,0.0002094017094017,1.984126984126984e-05,FFNN,candidate_6,expanding,15pct_spread,
1638,9.395370370370356e-05,0.0239577040887082,0.0565441676837858,0.4236989431463175,-0.1043605515526864,0.1546763957490189,0.0207570207570207,long_flat_hurdle,,,0.15,,1,1,0.0775335775335775,5.815018315018315e-06,,FFNN,candidate_6,expanding,15pct_spread,10.0
1638,-0.0001347914122914,-0.0333992323176189,0.160685554865964,-0.207854603641746,-0.4920719970466803,-0.2624912794780913,0.4877899877899878,long_short_decile,6.0,6.0,0.25,50.0,1,1,2.792022792022791,0.0003490028490028,1.984126984126984e-05,FFNN,candidate_6,expanding,25pct_spread,
1638,9.007702482702468e-05,0.022957956587652,0.0565256107318917,0.4061514115529794,-0.1049494160494712,0.1473745961192072,0.0207570207570207,long_flat_hurdle,,,0.25,,1,1,0.0775335775335775,9.691697191697192e-06,,FFNN,candidate_6,expanding,25pct_spread,10.0
2016,-0.0004841986607142,-0.1148937746476294,0.1514585867885856,-0.7585821120066608,-0.6947555133481418,-0.6563510601515314,0.4727182539682539,long_short_decile,6.0,6.0,0.15,50.0,1,1,3.08151455026455,0.0002311135912698,1.984126984126983e-05,FFNN,candidate_6,rolling_9m_3m,15pct_spread,
2016,0.0006831837145954,0.1878007803981742,0.229669967235183,0.8176984681931244,-0.3505634374976049,2.209436390906281,0.5208333333333334,long_flat_hurdle,,,0.15,,1,1,1.4607443960223934,0.0001095558297016,,FFNN,candidate_6,rolling_9m_3m,15pct_spread,10.0
2016,-0.0006382743882275,-0.1486198150543769,0.1514578563152934,-0.9812618418749538,-0.7727026928963375,-0.7481579870348025,0.4632936507936508,long_short_decile,6.0,6.0,0.25,50.0,1,1,3.08151455026455,0.000385189318783,1.984126984126983e-05,FFNN,candidate_6,rolling_9m_3m,25pct_spread,
2016,0.0006101464947942,0.1661526868633993,0.2296687725169694,0.7234448333681187,-0.3520133989761927,1.7701835783566522,0.5168650793650794,long_flat_hurdle,,,0.25,,1,1,1.4607443960223934,0.0001825930495027,,FFNN,candidate_6,rolling_9m_3m,25pct_spread,10.0
1638,0.0001316574074074,0.0337319255145975,0.231790619423842,0.1455275696593954,-0.4613000299137494,0.0424985634921544,0.5067155067155067,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.6137566137566137,4.602411477411477e-05,1.984126984126984e-05,FFNN,D,expanding,15pct_spread,
1638,0.0002257323050575,0.0585267908771762,0.1252477232933447,0.4672882615207282,-0.2746390607482943,0.3754391430027375,0.1031746031746031,long_flat_hurdle,,,0.15,,1,1,0.028154012586247,2.111550943968526e-06,,FFNN,D,expanding,15pct_spread,10.0
1638,0.0001009746642246,0.0257708008306758,0.2317799534774361,0.1111864958294792,-0.4746167468144029,-0.0085909701421881,0.5054945054945055,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.6137566137566137,7.670685795685796e-05,1.984126984126984e-05,FFNN,D,expanding,25pct_spread,
1638,0.0002243246044282,0.0581514395369182,0.1252452694664343,0.4643004864347617,-0.2748863316761051,0.3722739645136395,0.1031746031746031,long_flat_hurdle,,,0.25,,1,1,0.028154012586247,3.5192515732808773e-06,,FFNN,D,expanding,25pct_spread,10.0
2016,1.6197916666667578e-05,0.0040901840046947,0.2207013493819765,0.0185326642367541,-0.4204346128182966,-0.1501006426015405,0.5044642857142857,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.8923611111111112,6.692088293650793e-05,1.984126984126983e-05,FFNN,D,rolling_9m_3m,15pct_spread,
2016,0.000173411041191,0.0446645131484824,0.2031229162935341,0.2198890896384013,-0.3779946874928488,0.2011630340651866,0.2256944444444444,long_flat_hurdle,,,0.15,,1,1,0.1133381231858272,8.500359238937043e-06,,FFNN,D,rolling_9m_3m,15pct_spread,10.0
2016,-2.841600529100439e-05,-0.0071353566723332,0.2206971161243103,-0.0323309918934969,-0.4401522561706108,-0.2232129363710941,0.5029761904761905,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.8923611111111112,0.0001115348048941,1.984126984126983e-05,FFNN,D,rolling_9m_3m,25pct_spread,
2016,0.0001677441350317,0.043173987959344,0.2031174871097345,0.2125567255369756,-0.3780404431495487,0.1875276074800447,0.2256944444444444,long_flat_hurdle,,,0.25,,1,1,0.1133381231858272,1.4167265398228403e-05,,FFNN,D,rolling_9m_3m,25pct_spread,10.0
567,0.0003087654128768,0.0262714587073142,0.2227947565039646,0.1179177603618637,-0.4554224400971647,0.0094994605885678,0.4832451499118165,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.3368606701940036,0.0001002425044091,5.952380952380952e-05,FFNN,A,expanding,15pct_spread,
567,0.0020163710900105,0.184362481070619,0.184122288899164,1.0013045252309811,-0.2739804379142364,1.8002260511450192,0.2680776014109347,long_flat_hurdle,,,0.15,,3,3,0.1520907174346328,1.140680380759746e-05,,FFNN,A,expanding,15pct_spread,10.0
567,0.0002419370766041,0.0205281183814023,0.2228178327214041,0.0921296026026304,-0.4609486766608489,-0.0280807136530735,0.4797178130511463,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.3368606701940036,0.0001670708406819,5.952380952380952e-05,FFNN,A,expanding,25pct_spread,
567,0.0020087665541387,0.1836076929657126,0.184112125350215,0.9972601892268484,-0.2741308131532489,1.7882257683074632,0.2680776014109347,long_flat_hurdle,,,0.25,,3,3,0.1520907174346328,1.9011339679329096e-05,,FFNN,A,expanding,25pct_spread,10.0
672,0.0014813880428845,0.1324059369952099,0.2206161047572722,0.6001644219985052,-0.3747686288289981,1.229397268465124,0.5252976190476191,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.431547619047619,0.000107347470238,5.952380952380952e-05,FFNN,A,rolling_9m_3m,15pct_spread,
672,0.0031046448895393,0.2974310269733002,0.2279606074796463,1.3047474748454366,-0.3573410978622339,5.523267594927001,0.4955357142857143,long_flat_hurdle,,,0.15,,3,3,0.3291793191025919,2.46884489326944e-05,,FFNN,A,rolling_9m_3m,15pct_spread,10.0
672,0.0014098230627258,0.1256287139537992,0.2206281778367486,0.5694137312177634,-0.3818451857403737,1.1247661716672923,0.5238095238095238,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.431547619047619,0.0001789124503968,5.952380952380952e-05,FFNN,A,rolling_9m_3m,25pct_spread,
672,0.0030881859235842,0.2956440285161821,0.2279628995277131,1.2968953681879325,-0.3573701318071908,5.45166207277526,0.4955357142857143,long_flat_hurdle,,,0.25,,3,3,0.3291793191025919,4.1147414887824e-05,,FFNN,A,rolling_9m_3m,25pct_spread,10.0
567,-0.0003582131150909,-0.0296469379875011,0.1553026111209589,-0.1908978720545167,-0.4750554017714826,-0.2477331174311972,0.5061728395061729,long_short_decile,6.0,6.0,0.15,50.0,3,3,2.0817166372721925,0.0001561287477954,5.952380952380952e-05,FFNN,B,expanding,15pct_spread,
567,-0.0004479317490175,-0.0369353123957623,0.0915745828799624,-0.4033358518725416,-0.274897724583087,-0.2463264170415494,0.091710758377425,long_flat_hurdle,,,0.15,,3,3,0.2431417984328037,1.823563488246028e-05,,FFNN,B,expanding,15pct_spread,10.0
567,-0.0004622989469545,-0.0380974093510068,0.1552881447935412,-0.2453336627960756,-0.4858824134261333,-0.290863504569106,0.4991181657848324,long_short_decile,6.0,6.0,0.25,50.0,3,3,2.0817166372721925,0.000260214579659,5.952380952380952e-05,FFNN,B,expanding,25pct_spread,
567,-0.0004600888389392,-0.0379187340375527,0.0915882266985996,-0.4140131914807834,-0.279601774026816,-0.2515146076791151,0.091710758377425,long_flat_hurdle,,,0.25,,3,3,0.2431417984328037,3.0392724804100463e-05,,FFNN,B,expanding,25pct_spread,10.0
