model,feature_set,scheme,horizon,window,ic,n_test
XGBoost,A,rolling_9m_3m,3,3,0.4677060997625079,3717
XGBoost,A,rolling_9m_3m,3,4,0.4162883919494371,3717
XGBoost,A,rolling_9m_3m,3,5,0.3311787919440704,3717
XGBoost,A,rolling_9m_3m,3,6,0.37005886702803703,3717
XGBoost,A,rolling_9m_3m,3,7,0.432112490174035,3717
XGBoost,A,rolling_9m_3m,3,8,0.5466032730618867,3717
XGBoost,A,rolling_9m_3m,3,9,0.42998628646880516,3717
XGBoost,A,rolling_9m_3m,3,10,0.3900564369597155,3717
XGBoost,A,rolling_9m_3m,3,11,0.34271365927622793,3717
XGBoost,A,rolling_9m_3m,3,12,0.4355865979539173,3717
XGBoost,A,rolling_9m_3m,3,13,0.17811991561702648,3717
XGBoost,A,rolling_9m_3m,3,14,0.3886378396385805,3717
XGBoost,A,rolling_9m_3m,3,15,0.49077143592191147,3717
XGBoost,A,rolling_9m_3m,3,16,0.41657607068887503,3717
XGBoost,A,rolling_9m_3m,3,17,0.48293601586536344,3717
XGBoost,A,rolling_9m_3m,3,18,0.4046034374405437,3726
XGBoost,A,rolling_9m_3m,3,19,0.404612915584312,3780
XGBoost,A,rolling_9m_3m,3,20,0.4828500522579291,3780
XGBoost,A,rolling_9m_3m,3,21,0.4816954791088366,3730
XGBoost,A,rolling_9m_3m,3,22,0.5432878584640773,3740
XGBoost,A,rolling_9m_3m,3,23,0.4707779140282163,3780
XGBoost,A,rolling_9m_3m,3,24,0.4991649374054892,3780
XGBoost,A,rolling_9m_3m,3,25,0.5013644965701595,3780
XGBoost,A,rolling_9m_3m,3,26,0.4171394382332908,3780
XGBoost,A,rolling_9m_3m,3,27,0.44667762789820437,3780
XGBoost,A,rolling_9m_3m,3,28,0.4376229810514542,3780
XGBoost,A,rolling_9m_3m,3,29,0.42372504304286784,3780
XGBoost,A,rolling_9m_3m,3,30,0.4451566176304684,3780
XGBoost,A,rolling_9m_3m,3,31,0.4357646757686919,3780
OLS,B,expanding,3,0,0.03341453088063396,3717
OLS,B,expanding,3,1,0.03863615087606512,3717
OLS,B,expanding,3,2,0.1342864421474658,3717
OLS,B,expanding,3,3,0.2270353339781823,3717
OLS,B,expanding,3,4,0.11810499802873596,3717
OLS,B,expanding,3,5,0.15849542406795422,3717
OLS,B,expanding,3,6,0.17669957713976825,3717
OLS,B,expanding,3,7,0.12101791838212987,3717
OLS,B,expanding,3,8,-0.0017182827090439683,3717
OLS,B,expanding,3,9,0.15971547942109718,3717
OLS,B,expanding,3,10,0.030144906986381503,3717
OLS,B,expanding,3,11,-0.04337273899040697,3717
OLS,B,expanding,3,12,0.015690826771859807,3717
OLS,B,expanding,3,13,0.04947729902268992,3726
OLS,B,expanding,3,14,0.043833014599344064,3780
OLS,B,expanding,3,15,0.05426172485866511,3780
OLS,B,expanding,3,16,0.16402665863411675,3730
OLS,B,expanding,3,17,0.27022915700636096,3740
OLS,B,expanding,3,18,0.13641363360664055,3780
OLS,B,expanding,3,19,0.29638745005055506,3780
OLS,B,expanding,3,20,-0.0037271558891341515,3780
OLS,B,expanding,3,21,0.011934490262356103,3780
OLS,B,expanding,3,22,-0.022460476379680443,3780
OLS,B,expanding,3,23,0.03929929582540204,3780
OLS,B,expanding,3,24,0.057202752553379296,3780
OLS,B,expanding,3,25,0.0008925575949845077,3780
OLS,B,expanding,3,26,0.01406137466886189,3780
OLS,B,rolling_9m_3m,3,0,0.051470123760440314,3717
OLS,B,rolling_9m_3m,3,1,0.15106893832044893,3717
OLS,B,rolling_9m_3m,3,2,0.07418385279044665,3717
OLS,B,rolling_9m_3m,3,3,0.04181627274815308,3717
OLS,B,rolling_9m_3m,3,4,0.08767613475945926,3717
OLS,B,rolling_9m_3m,3,5,0.03341453088063396,3717
OLS,B,rolling_9m_3m,3,6,0.03863637216639327,3717
OLS,B,rolling_9m_3m,3,7,0.1342864421474658,3717
OLS,B,rolling_9m_3m,3,8,0.2270353339781823,3717
OLS,B,rolling_9m_3m,3,9,0.11810499802873596,3717
OLS,B,rolling_9m_3m,3,10,0.15849542406795422,3717
OLS,B,rolling_9m_3m,3,11,0.17669957713976825,3717
OLS,B,rolling_9m_3m,3,12,0.12101791838212987,3717
OLS,B,rolling_9m_3m,3,13,-0.0017182827090439683,3717
OLS,B,rolling_9m_3m,3,14,0.15971547942109718,3717
OLS,B,rolling_9m_3m,3,15,0.030144906986381503,3717
OLS,B,rolling_9m_3m,3,16,0.04337273899040697,3717
OLS,B,rolling_9m_3m,3,17,0.015690826771859807,3717
OLS,B,rolling_9m_3m,3,18,0.04947729902268992,3726
OLS,B,rolling_9m_3m,3,19,0.043833014599344064,3780
OLS,B,rolling_9m_3m,3,20,0.054261728305484314,3780
OLS,B,rolling_9m_3m,3,21,0.16402665863411675,3730
OLS,B,rolling_9m_3m,3,22,0.270229377920353,3740
OLS,B,rolling_9m_3m,3,23,-0.13641363360664055,3780
OLS,B,rolling_9m_3m,3,24,-0.29638745005055506,3780
OLS,B,rolling_9m_3m,3,25,0.0037271641100184894,3780
OLS,B,rolling_9m_3m,3,26,-0.011934490262356103,3780
OLS,B,rolling_9m_3m,3,27,0.022460476379680443,3780
OLS,B,rolling_9m_3m,3,28,-0.03929929582540204,3780
OLS,B,rolling_9m_3m,3,29,-0.057202752553379296,3780
OLS,B,rolling_9m_3m,3,30,-0.0008925575949845077,3780
OLS,B,rolling_9m_3m,3,31,0.01406137466886189,3780
ElasticNet,B,expanding,3,0,0.422960912061219,3717
ElasticNet,B,expanding,3,1,0.4320986654615798,3717
ElasticNet,B,expanding,3,2,0.44211655345946527,3717
ElasticNet,B,expanding,3,3,0.5330584778146218,3717
ElasticNet,B,expanding,3,4,0.46258410524075894,3717
ElasticNet,B,expanding,3,5,0.48945108630348677,3717
ElasticNet,B,expanding,3,6,0.45187243410201056,3717
ElasticNet,B,expanding,3,7,0.39251708953537473,3717
ElasticNet,B,expanding,3,8,0.21228349734208324,3717
ElasticNet,B,expanding,3,9,0.43923150929745614,3717
ElasticNet,B,expanding,3,10,0.5475707073007164,3717
ElasticNet,B,expanding,3,11,0.43770980176362023,3717
ElasticNet,B,expanding,3,12,0.46788362489622004,3717
ElasticNet,B,expanding,3,13,0.47995736916922704,3726
ElasticNet,B,expanding,3,14,0.4662485154720427,3780
ElasticNet,B,expanding,3,15,0.4654786557073439,3780
ElasticNet,B,expanding,3,16,0.47293158410327524,3730
ElasticNet,B,expanding,3,17,0.5383557394809899,3740
ElasticNet,B,expanding,3,18,0.4929526280792716,3780
ElasticNet,B,expanding,3,19,0.48361229296400543,3780
ElasticNet,B,expanding,3,20,0.4720867245196386,3780
ElasticNet,B,expanding,3,21,0.4749557166832747,3780
ElasticNet,B,expanding,3,22,0.42294026239204413,3780
ElasticNet,B,expanding,3,23,0.40387082544466296,3780
ElasticNet,B,expanding,3,24,0.4288141609547317,3780
ElasticNet,B,expanding,3,25,0.404582604568901,3780
ElasticNet,B,expanding,3,26,0.4290321113286512,3780
ElasticNet,B,rolling_9m_3m,3,0,0.41443804220576985,3717
ElasticNet,B,rolling_9m_3m,3,1,0.45943775838743584,3717
ElasticNet,B,rolling_9m_3m,3,2,0.4664048978399129,3717
ElasticNet,B,rolling_9m_3m,3,3,0.4633715399437608,3717
ElasticNet,B,rolling_9m_3m,3,4,0.4403056250556369,3717
ElasticNet,B,rolling_9m_3m,3,5,0.4280477607168066,3717
ElasticNet,B,rolling_9m_3m,3,6,0.4256422297970239,3717
ElasticNet,B,rolling_9m_3m,3,7,0.4400038192202314,3717
ElasticNet,B,rolling_9m_3m,3,8,0.5371738181894475,3717
ElasticNet,B,rolling_9m_3m,3,9,0.4919419020904825,3717
ElasticNet,B,rolling_9m_3m,3,10,0.46077504487523246,3717
ElasticNet,B,rolling_9m_3m,3,11,0.45458225388559415,3717
ElasticNet,B,rolling_9m_3m,3,12,0.38631024841541256,3717
ElasticNet,B,rolling_9m_3m,3,13,0.1992767389775009,3717
ElasticNet,B,rolling_9m_3m,3,14,0.4905830216590409,3717
ElasticNet,B,rolling_9m_3m,3,15,0.47829553916274287,3717
ElasticNet,B,rolling_9m_3m,3,16,0.49708473114990326,3717
ElasticNet,B,rolling_9m_3m,3,17,0.47631189994598233,3717
ElasticNet,B,rolling_9m_3m,3,18,0.4781644512334893,3726
ElasticNet,B,rolling_9m_3m,3,19,0.4949842590119186,3780
ElasticNet,B,rolling_9m_3m,3,20,0.465161031108204,3780
ElasticNet,B,rolling_9m_3m,3,21,0.47731375393912884,3730
ElasticNet,B,rolling_9m_3m,3,22,0.5687602496658104,3740
ElasticNet,B,rolling_9m_3m,3,23,0.4974105478579631,3780
ElasticNet,B,rolling_9m_3m,3,24,0.5111367836198097,3780
ElasticNet,B,rolling_9m_3m,3,25,0.4950821416575627,3780
ElasticNet,B,rolling_9m_3m,3,26,0.4790645640631422,3780
ElasticNet,B,rolling_9m_3m,3,27,0.45308086651275614,3780
ElasticNet,B,rolling_9m_3m,3,28,0.40489548103723705,3780
ElasticNet,B,rolling_9m_3m,3,29,0.4527574675113527,3780
ElasticNet,B,rolling_9m_3m,3,30,0.4206141450948233,3780
ElasticNet,B,rolling_9m_3m,3,31,0.4427611501192802,3780
XGBoost,B,expanding,3,0,0.42913680382957886,3717
XGBoost,B,expanding,3,1,0.4371880895562824,3717
XGBoost,B,expanding,3,2,0.4595158116392077,3717
XGBoost,B,expanding,3,3,0.5522094713441762,3717
XGBoost,B,expanding,3,4,0.4997004273777746,3717
XGBoost,B,expanding,3,5,0.49646954116508935,3717
XGBoost,B,expanding,3,6,0.472991222165658,3717
XGBoost,B,expanding,3,7,0.4262568643611217,3717
XGBoost,B,expanding,3,8,0.2099071386442802,3717
XGBoost,B,expanding,3,9,0.470987161094851,3717
XGBoost,B,expanding,3,10,0.5351231174227752,3717
XGBoost,B,expanding,3,11,0.46464158139026956,3717
XGBoost,B,expanding,3,12,0.47832447318960375,3717
XGBoost,B,expanding,3,13,0.47337643010418545,3726
XGBoost,B,expanding,3,14,0.43916208187840317,3780
XGBoost,B,expanding,3,15,0.47593006247241854,3780
XGBoost,B,expanding,3,16,0.4851676106928954,3730
XGBoost,B,expanding,3,17,0.5364051628722053,3740
XGBoost,B,expanding,3,18,0.4869784130357269,3780
XGBoost,B,expanding,3,19,0.4866503880418335,3780
XGBoost,B,expanding,3,20,0.4972295358755451,3780
XGBoost,B,expanding,3,21,0.4866352499708062,3780
XGBoost,B,expanding,3,22,0.42958373632843166,3780
XGBoost,B,expanding,3,23,0.4301475980763543,3780
XGBoost,B,expanding,3,24,0.42901959790252164,3780
XGBoost,B,expanding,3,25,0.4073519267968414,3780
XGBoost,B,expanding,3,26,0.46203761260479637,3780
XGBoost,B,rolling_9m_3m,3,0,0.410563755881881,3717
XGBoost,B,rolling_9m_3m,3,1,0.4822299002215162,3717
XGBoost,B,rolling_9m_3m,3,2,0.4350873437637662,3717
XGBoost,B,rolling_9m_3m,3,3,0.45090609063628084,3717
XGBoost,B,rolling_9m_3m,3,4,0.4550460029891251,3717
XGBoost,B,rolling_9m_3m,3,5,0.4134943952365304,3717
XGBoost,B,rolling_9m_3m,3,6,0.4460669949531928,3717
XGBoost,B,rolling_9m_3m,3,7,0.4625303993840348,3717
XGBoost,B,rolling_9m_3m,3,8,0.5585224814345,3717
XGBoost,B,rolling_9m_3m,3,9,0.48841755957677374,3717
XGBoost,B,rolling_9m_3m,3,10,0.47894306587147617,3717
XGBoost,B,rolling_9m_3m,3,11,0.45815014112796904,3717
XGBoost,B,rolling_9m_3m,3,12,0.41470569878341035,3717
XGBoost,B,rolling_9m_3m,3,13,0.1984134185805199,3717
XGBoost,B,rolling_9m_3m,3,14,0.4215081028318299,3717
XGBoost,B,rolling_9m_3m,3,15,0.477379734764371,3717
XGBoost,B,rolling_9m_3m,3,16,0.4842518422133968,3717
XGBoost,B,rolling_9m_3m,3,17,0.47813865025866986,3717
XGBoost,B,rolling_9m_3m,3,18,0.4139183973275999,3726
XGBoost,B,rolling_9m_3m,3,19,0.4000177464655093,3780
XGBoost,B,rolling_9m_3m,3,20,0.48431063104024547,3780
XGBoost,B,rolling_9m_3m,3,21,0.4779481900589661,3730
XGBoost,B,rolling_9m_3m,3,22,0.584806563170615,3740
XGBoost,B,rolling_9m_3m,3,23,0.5130024007095569,3780
XGBoost,B,rolling_9m_3m,3,24,0.5247560257111991,3780
XGBoost,B,rolling_9m_3m,3,25,0.4887200159585119,3780
XGBoost,B,rolling_9m_3m,3,26,0.47415055716069837,3780
XGBoost,B,rolling_9m_3m,3,27,0.4611728933337112,3780
XGBoost,B,rolling_9m_3m,3,28,0.44179642986360224,3780
XGBoost,B,rolling_9m_3m,3,29,0.479135691140675,3780
XGBoost,B,rolling_9m_3m,3,30,0.45532645672121047,3780
XGBoost,B,rolling_9m_3m,3,31,0.47984235736354963,3780
OLS,C,expanding,3,0,0.03341453088063396,3717
OLS,C,expanding,3,1,0.03863615087606512,3717
OLS,C,expanding,3,2,0.1342864421474658,3717
OLS,C,expanding,3,3,0.2270353339781823,3717
OLS,C,expanding,3,4,0.11810499802873596,3717
OLS,C,expanding,3,5,0.15849542406795422,3717
OLS,C,expanding,3,6,0.17669957713976825,3717
OLS,C,expanding,3,7,0.12101791838212987,3717
OLS,C,expanding,3,8,-0.0017182827090439683,3717
OLS,C,expanding,3,9,0.15971547942109718,3717
OLS,C,expanding,3,10,0.030144906986381503,3717
OLS,C,expanding,3,11,-0.04337273899040697,3717
OLS,C,expanding,3,12,0.015690826771859807,3717
OLS,C,expanding,3,13,0.04947729902268992,3726
OLS,C,expanding,3,14,0.043833014599344064,3780
OLS,C,expanding,3,15,0.05426172485866511,3780
OLS,C,expanding,3,16,0.16402665863411675,3730
OLS,C,expanding,3,17,0.27022915700636096,3740
OLS,C,expanding,3,18,0.13641363360664055,3780
OLS,C,expanding,3,19,0.29638745005055506,3780
OLS,C,expanding,3,20,-0.0037271558891341515,3780
OLS,C,expanding,3,21,0.011934490262356103,3780
OLS,C,expanding,3,22,-0.022460476379680443,3780
OLS,C,expanding,3,23,0.03929929582540204,3780
OLS,C,expanding,3,24,0.057202752553379296,3780
OLS,C,expanding,3,25,0.0008925575949845077,3780
OLS,C,expanding,3,26,0.01406137466886189,3780
OLS,C,rolling_9m_3m,3,0,0.051470123760440314,3717
OLS,C,rolling_9m_3m,3,1,0.15106893832044893,3717
OLS,C,rolling_9m_3m,3,2,0.07418385279044665,3717
OLS,C,rolling_9m_3m,3,3,0.04181627274815308,3717
OLS,C,rolling_9m_3m,3,4,0.08767613475945926,3717
OLS,C,rolling_9m_3m,3,5,0.03341453088063396,3717
OLS,C,rolling_9m_3m,3,6,0.03863637216639327,3717
OLS,C,rolling_9m_3m,3,7,0.1342864421474658,3717
OLS,C,rolling_9m_3m,3,8,0.2270353339781823,3717
OLS,C,rolling_9m_3m,3,9,0.11810499802873596,3717
OLS,C,rolling_9m_3m,3,10,0.15849542406795422,3717
OLS,C,rolling_9m_3m,3,11,0.17669957713976825,3717
OLS,C,rolling_9m_3m,3,12,0.12101791838212987,3717
OLS,C,rolling_9m_3m,3,13,-0.0017182827090439683,3717
OLS,C,rolling_9m_3m,3,14,0.15971547942109718,3717
OLS,C,rolling_9m_3m,3,15,0.030144906986381503,3717
OLS,C,rolling_9m_3m,3,16,0.04337273899040697,3717
OLS,C,rolling_9m_3m,3,17,0.015690826771859807,3717
OLS,C,rolling_9m_3m,3,18,0.04947729902268992,3726
OLS,C,rolling_9m_3m,3,19,0.043833014599344064,3780
OLS,C,rolling_9m_3m,3,20,0.054261728305484314,3780
OLS,C,rolling_9m_3m,3,21,0.16402665863411675,3730
OLS,C,rolling_9m_3m,3,22,0.270229377920353,3740
OLS,C,rolling_9m_3m,3,23,-0.13641363360664055,3780
OLS,C,rolling_9m_3m,3,24,-0.29638745005055506,3780
OLS,C,rolling_9m_3m,3,25,0.0037269820329180526,3780
OLS,C,rolling_9m_3m,3,26,-0.011934490262356103,3780
OLS,C,rolling_9m_3m,3,27,0.022460476379680443,3780
OLS,C,rolling_9m_3m,3,28,-0.03929929582540204,3780
OLS,C,rolling_9m_3m,3,29,-0.057202752553379296,3780
OLS,C,rolling_9m_3m,3,30,-0.0008925575949845077,3780
OLS,C,rolling_9m_3m,3,31,0.01406137466886189,3780
ElasticNet,C,expanding,3,0,0.4139329034745872,3717
ElasticNet,C,expanding,3,1,0.4715778544838685,3717
ElasticNet,C,expanding,3,2,0.46712657046489525,3717
ElasticNet,C,expanding,3,3,0.5658760593746973,3717
ElasticNet,C,expanding,3,4,0.5186009424862378,3717
ElasticNet,C,expanding,3,5,0.4950023914500443,3717
ElasticNet,C,expanding,3,6,0.46914871995603963,3717
ElasticNet,C,expanding,3,7,0.45887479839746576,3717
ElasticNet,C,expanding,3,8,0.47613750662899973,3717
ElasticNet,C,expanding,3,9,0.5236235285263905,3717
ElasticNet,C,expanding,3,10,0.5860217586373059,3717
ElasticNet,C,expanding,3,11,0.48542266265056316,3717
ElasticNet,C,expanding,3,12,0.5119078324498909,3717
ElasticNet,C,expanding,3,13,0.4910146061924131,3726
ElasticNet,C,expanding,3,14,0.5016292430385778,3780
ElasticNet,C,expanding,3,15,0.4940696101648283,3780
ElasticNet,C,expanding,3,16,0.5354532875846635,3730
ElasticNet,C,expanding,3,17,0.5905359154740325,3740
ElasticNet,C,expanding,3,18,0.5280998213116919,3780
ElasticNet,C,expanding,3,19,0.5502535337422926,3780
ElasticNet,C,expanding,3,20,0.5113892503959507,3780
ElasticNet,C,expanding,3,21,0.5127999959412071,3780
ElasticNet,C,expanding,3,22,0.46707856947999304,3780
ElasticNet,C,expanding,3,23,0.4547697120169094,3780
ElasticNet,C,expanding,3,24,0.4655943948453766,3780
ElasticNet,C,expanding,3,25,0.4572059548404623,3780
ElasticNet,C,expanding,3,26,0.4688033764481307,3780
ElasticNet,C,rolling_9m_3m,3,0,0.4223611284293937,3717
ElasticNet,C,rolling_9m_3m,3,1,0.4597468023696335,3717
ElasticNet,C,rolling_9m_3m,3,2,0.4756466206203275,3717
ElasticNet,C,rolling_9m_3m,3,3,0.4237997488650432,3717
ElasticNet,C,rolling_9m_3m,3,4,0.4426226837842698,3717
ElasticNet,C,rolling_9m_3m,3,5,0.4299501438761806,3717
ElasticNet,C,rolling_9m_3m,3,6,0.4278895401915346,3717
ElasticNet,C,rolling_9m_3m,3,7,0.4511948821499262,3717
ElasticNet,C,rolling_9m_3m,3,8,0.5547423585415677,3717
ElasticNet,C,rolling_9m_3m,3,9,0.5188234151117793,3717
ElasticNet,C,rolling_9m_3m,3,10,0.46916997554502937,3717
ElasticNet,C,rolling_9m_3m,3,11,0.4546818818062799,3717
ElasticNet,C,rolling_9m_3m,3,12,0.3990897782619826,3717
ElasticNet,C,rolling_9m_3m,3,13,0.20646107010579046,3717
ElasticNet,C,rolling_9m_3m,3,14,0.5177609034485039,3717
ElasticNet,C,rolling_9m_3m,3,15,0.5500834801550687,3717
ElasticNet,C,rolling_9m_3m,3,16,0.4977808390711191,3717
ElasticNet,C,rolling_9m_3m,3,17,0.5156713010407453,3717
ElasticNet,C,rolling_9m_3m,3,18,0.4805203893132274,3726
ElasticNet,C,rolling_9m_3m,3,19,0.5000710658668137,3780
ElasticNet,C,rolling_9m_3m,3,20,0.487329610590726,3780
ElasticNet,C,rolling_9m_3m,3,21,0.5080752859487881,3730
ElasticNet,C,rolling_9m_3m,3,22,0.524645666111275,3740
ElasticNet,C,rolling_9m_3m,3,23,0.5158788942127437,3780
ElasticNet,C,rolling_9m_3m,3,24,0.5313056046266112,3780
ElasticNet,C,rolling_9m_3m,3,25,0.5020600016416691,3780
ElasticNet,C,rolling_9m_3m,3,26,0.4949667042406052,3780
ElasticNet,C,rolling_9m_3m,3,27,0.45615298672476023,3780
ElasticNet,C,rolling_9m_3m,3,28,0.4209999930268659,3780
ElasticNet,C,rolling_9m_3m,3,29,0.4568326625488382,3780
ElasticNet,C,rolling_9m_3m,3,30,0.43900331721770625,3780
ElasticNet,C,rolling_9m_3m,3,31,0.4483630469103718,3780
XGBoost,C,expanding,3,0,0.4404917274328387,3717
XGBoost,C,expanding,3,1,0.46948764082192157,3717
XGBoost,C,expanding,3,2,0.4754551256940644,3717
XGBoost,C,expanding,3,3,0.560455110266139,3717
XGBoost,C,expanding,3,4,0.5238414885102874,3717
XGBoost,C,expanding,3,5,0.5012748731394483,3717
XGBoost,C,expanding,3,6,0.4796757041863183,3717
XGBoost,C,expanding,3,7,0.4511034016086313,3717
XGBoost,C,expanding,3,8,0.2278327588689928,3717
XGBoost,C,expanding,3,9,0.4809816187817532,3717
XGBoost,C,expanding,3,10,0.5484207735236027,3717
XGBoost,C,expanding,3,11,0.4811051670343954,3717
XGBoost,C,expanding,3,12,0.518184647878691,3717
XGBoost,C,expanding,3,13,0.4842632049946453,3726
XGBoost,C,expanding,3,14,0.4713101230480927,3780
XGBoost,C,expanding,3,15,0.5108654905495683,3780
XGBoost,C,expanding,3,16,0.5488032890847181,3730
XGBoost,C,expanding,3,17,0.5991683621247433,3740
XGBoost,C,expanding,3,18,0.5308842473678365,3780
XGBoost,C,expanding,3,19,0.5484465686890376,3780
XGBoost,C,expanding,3,20,0.5304887632467229,3780
XGBoost,C,expanding,3,21,0.5303738261801793,3780
XGBoost,C,expanding,3,22,0.4812120355999273,3780
XGBoost,C,expanding,3,23,0.4842157028985097,3780
XGBoost,C,expanding,3,24,0.47283524051769377,3780
XGBoost,C,expanding,3,25,0.4594117147564457,3780
XGBoost,C,expanding,3,26,0.48225967385517343,3780
XGBoost,C,rolling_9m_3m,3,0,0.43218449622189337,3717
XGBoost,C,rolling_9m_3m,3,1,0.47371539202558516,3717
XGBoost,C,rolling_9m_3m,3,2,0.4471755605054049,3717
XGBoost,C,rolling_9m_3m,3,3,0.4761513787025229,3717
XGBoost,C,rolling_9m_3m,3,4,0.45693528365198605,3717
XGBoost,C,rolling_9m_3m,3,5,0.39981407862674156,3717
XGBoost,C,rolling_9m_3m,3,6,0.4597486415888954,3717
XGBoost,C,rolling_9m_3m,3,7,0.4788736265033134,3717
XGBoost,C,rolling_9m_3m,3,8,0.5595748265685971,3717
XGBoost,C,rolling_9m_3m,3,9,0.5259476805776467,3717
XGBoost,C,rolling_9m_3m,3,10,0.47603687621234014,3717
XGBoost,C,rolling_9m_3m,3,11,0.4544471957523979,3717
XGBoost,C,rolling_9m_3m,3,12,0.4257105148038924,3717
XGBoost,C,rolling_9m_3m,3,13,0.21207641447893613,3717
XGBoost,C,rolling_9m_3m,3,14,0.43541004283525014,3717
XGBoost,C,rolling_9m_3m,3,15,0.5303395819526074,3717
XGBoost,C,rolling_9m_3m,3,16,0.4946751943199876,3717
XGBoost,C,rolling_9m_3m,3,17,0.5056042679611302,3717
XGBoost,C,rolling_9m_3m,3,18,0.4277049646025305,3726
XGBoost,C,rolling_9m_3m,3,19,0.47853338310612775,3780
XGBoost,C,rolling_9m_3m,3,20,0.5030377945517143,3780
XGBoost,C,rolling_9m_3m,3,21,0.4842799622238882,3730
XGBoost,C,rolling_9m_3m,3,22,0.5781645610775399,3740
XGBoost,C,rolling_9m_3m,3,23,0.5276486101078134,3780
XGBoost,C,rolling_9m_3m,3,24,0.5314865461778211,3780
XGBoost,C,rolling_9m_3m,3,25,0.5054384116259696,3780
XGBoost,C,rolling_9m_3m,3,26,0.4766326064342727,3780
XGBoost,C,rolling_9m_3m,3,27,0.4756725466360884,3780
XGBoost,C,rolling_9m_3m,3,28,0.45891172896649257,3780
XGBoost,C,rolling_9m_3m,3,29,0.4705158679529355,3780
XGBoost,C,rolling_9m_3m,3,30,0.47259874251831846,3780
XGBoost,C,rolling_9m_3m,3,31,0.4806923237138266,3780
OLS,candidate_6,expanding,3,0,0.40073428026155083,3717
OLS,candidate_6,expanding,3,1,0.4125466089868866,3717
OLS,candidate_6,expanding,3,2,0.4230992814798389,3717
OLS,candidate_6,expanding,3,3,0.5290174103826362,3717
OLS,candidate_6,expanding,3,4,0.49273138865275756,3717
OLS,candidate_6,expanding,3,5,0.474816475885885,3717
OLS,candidate_6,expanding,3,6,0.4694099907652481,3717
OLS,candidate_6,expanding,3,7,0.4100188502378966,3717
OLS,candidate_6,expanding,3,8,0.23435611726669958,3717
OLS,candidate_6,expanding,3,9,0.5024919065601523,3717
OLS,candidate_6,expanding,3,10,0.542561215710884,3717
OLS,candidate_6,expanding,3,11,0.46491141511301687,3717
OLS,candidate_6,expanding,3,12,0.4949963133327742,3717
OLS,candidate_6,expanding,3,13,0.4718688496973604,3726
OLS,candidate_6,expanding,3,14,0.4563571901233668,3780
OLS,candidate_6,expanding,3,15,0.4304487814404362,3780
OLS,candidate_6,expanding,3,16,0.46094527735673363,3730
OLS,candidate_6,expanding,3,17,0.5299652757773027,3740
OLS,candidate_6,expanding,3,18,0.4767239248283624,3780
OLS,candidate_6,expanding,3,19,0.4545846592635726,3780
OLS,candidate_6,expanding,3,20,0.451427094553422,3780
OLS,candidate_6,expanding,3,21,0.4724226405020592,3780
OLS,candidate_6,expanding,3,22,0.4116294929367051,3780
OLS,candidate_6,expanding,3,23,0.3918932595432777,3780
OLS,candidate_6,expanding,3,24,0.4126962111121567,3780
OLS,candidate_6,expanding,3,25,0.38575587778677634,3780
OLS,candidate_6,expanding,3,26,0.44659875691783457,3780
OLS,candidate_6,rolling_9m_3m,3,0,0.3736596361322167,3717
OLS,candidate_6,rolling_9m_3m,3,1,0.4693753771500658,3717
OLS,candidate_6,rolling_9m_3m,3,2,0.41676355258272413,3717
OLS,candidate_6,rolling_9m_3m,3,3,0.4005062313269677,3717
OLS,candidate_6,rolling_9m_3m,3,4,0.3837003888277587,3717
OLS,candidate_6,rolling_9m_3m,3,5,0.4184552302876389,3717
OLS,candidate_6,rolling_9m_3m,3,6,0.38394997641116,3717
OLS,candidate_6,rolling_9m_3m,3,7,0.4307663735507434,3717
OLS,candidate_6,rolling_9m_3m,3,8,0.5136763193819524,3717
OLS,candidate_6,rolling_9m_3m,3,9,0.4862504426411446,3717
OLS,candidate_6,rolling_9m_3m,3,10,0.45367928999513335,3717
OLS,candidate_6,rolling_9m_3m,3,11,0.4560680567394796,3717
OLS,candidate_6,rolling_9m_3m,3,12,0.4000905726808584,3717
OLS,candidate_6,rolling_9m_3m,3,13,0.3010176954675743,3717
OLS,candidate_6,rolling_9m_3m,3,14,0.4647048187786687,3717
OLS,candidate_6,rolling_9m_3m,3,15,0.46770503892179355,3717
OLS,candidate_6,rolling_9m_3m,3,16,0.48703966515593317,3717
